ID_Transaccion,Fecha_Venta,Cliente,Producto,Categoria,Sucursal,Cantidad,Precio_Unitario,Descuento
4399,2024-08-08,TECHSOLUTIONS INC,Servidor Dedicado,Hardware,Oeste,10,3500,0.05
4400,2023-03-22,CloudNet,Soporte Premium,Servicios,Sur,9,1200,0.05
4401,2023-06-17,TechSolutions Inc,Servidor Dedicado,Hardware,Central,9,3500,0.07
4402,2023-02-22,SoftWare House,Pack Seguridad,Software,Oeste,5,800,0.03
4403,2023-06-17,CloudNet,Servidor Dedicado,Hardware,Este,9,3500,0.01
4404,2023-12-01,DATASYSTEMS,Servidor Dedicado,Hardware,Central,10,3500,0.01
4405,2023-03-19,TECHSOLUTIONS INC,Licencia Enterprise,Software,Oeste,2,5000,0.07
4406,2024-04-04,software house,Servidor Dedicado,Hardware,Sur,5,3500,0.02
4407,2024-10-19,cloudnet,Soporte Premium,Servicios,Oeste,2,1200,0.01
4408,2024-04-21,CloudNet,Pack Seguridad,Software,Oeste,10,800,0.1
4409,2023-12-19,TechSolutions Inc,Consultoría Hora,Servicios,Este,2,150,0.05
4410,2023-04-06,TECHSOLUTIONS INC,Licencia Enterprise,Software,Este,2,5000,0.03
4411,2024-07-31,CLOUDNET,Licencia Enterprise,Software,Central,8,5000,0.07
4412,2024-05-23,CloudNet,Soporte Premium,Servicios,Sur,5,1200,0.02
4413,2024-06-29,DataSystems,Consultoría Hora,Servicios,Este,9,150,0.04
4414,2024-07-09,SoftWare House,Soporte Premium,Servicios,Oeste,6,1200,0.1
4415,2024-08-30,CloudNet,Licencia Enterprise,Software,Sur,2,5000,0.07
4416,2024-06-11,CloudNet,Servidor Dedicado,Hardware,Central,1,3500,0.04
4417,2023-07-10,Global Corp,Pack Seguridad,Software,Norte,2,800,0.05
4418,2024-12-12,SOFTWARE HOUSE,Soporte Premium,Servicios,Este,7,1200,0.02
4419,2023-05-10,DATASYSTEMS,Soporte Premium,Servicios,Norte,8,1200,0.09
4420,2023-02-20,global corp,Servidor Dedicado,Hardware,Sur,6,3500,0.05
4421,2024-08-25,cloudnet,Soporte Premium,Servicios,Oeste,7,1200,0.03
4422,2024-06-09,global corp,Soporte Premium,Servicios,Norte,5,1200,0.03
4423,2024-01-21,GLOBAL CORP,Licencia Enterprise,Software,Sur,3,5000,0.04
4424,2023-08-26,techsolutions inc,Consultoría Hora,Servicios,Este,4,150,0.05
4425,2024-02-03,GLOBAL CORP,Consultoría Hora,Servicios,Sur,7,150,0.07
4426,2023-02-02,SOFTWARE HOUSE,Soporte Premium,Servicios,Oeste,5,1200,0.1
4427,2023-09-20,SoftWare House,Servidor Dedicado,Hardware,Oeste,9,3500,0.07
4428,2023-06-07,SoftWare House,Soporte Premium,Servicios,Este,10,1200,0.02
4429,2023-12-10,TechSolutions Inc,Consultoría Hora,Servicios,Central,2,150,0.01
4430,2024-04-21,CloudNet,Soporte Premium,Servicios,Central,4,1200,0.05
4431,2023-09-11,TECHSOLUTIONS INC,Soporte Premium,Servicios,Este,9,1200,0.01
4432,2023-08-11,SoftWare House,Servidor Dedicado,Hardware,Sur,1,3500,0.02
4433,2024-10-22,GLOBAL CORP,Licencia Enterprise,Software,Norte,5,5000,0.04
4434,2024-10-12,CLOUDNET,Pack Seguridad,Software,Norte,9,800,0.07
4435,2024-09-08,GLOBAL CORP,Pack Seguridad,Software,Central,1,800,0.03
4436,2024-12-17,DATASYSTEMS,Consultoría Hora,Servicios,Este,7,150,0.06
4437,2023-01-24,cloudnet,Servidor Dedicado,Hardware,Sur,2,3500,0.02
4438,2024-09-30,cloudnet,Servidor Dedicado,Hardware,Este,2,3500,0.08
4439,2023-09-01,cloudnet,Soporte Premium,Servicios,Norte,4,1200,0.07
4440,2024-04-26,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Norte,2,3500,0.07
4441,2023-01-18,cloudnet,Pack Seguridad,Software,Central,3,800,0.1
4442,2023-09-14,DataSystems,Servidor Dedicado,Hardware,Oeste,5,3500,0.07
4443,2024-04-13,CloudNet,Consultoría Hora,Servicios,Norte,5,150,0.05
4444,2023-07-14,CloudNet,Soporte Premium,Servicios,Sur,8,1200,0.01
4445,2023-03-06,techsolutions inc,Servidor Dedicado,Hardware,Central,5,3500,0.04
4446,2024-05-18,Global Corp,Pack Seguridad,Software,Este,3,800,0.04
4447,2023-08-15,software house,Servidor Dedicado,Hardware,Este,7,3500,0.08
4448,2024-05-31,CloudNet,Soporte Premium,Servicios,Norte,5,1200,0.09
4449,2024-03-16,DATASYSTEMS,Soporte Premium,Servicios,Norte,10,1200,0.08
4450,2024-12-10,TECHSOLUTIONS INC,Licencia Enterprise,Software,Sur,5,5000,0.04
4451,2023-10-18,datasystems,Soporte Premium,Servicios,Oeste,4,1200,0.03
4452,2023-04-04,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Sur,1,150,0.03
4453,2024-10-24,CloudNet,Consultoría Hora,Servicios,Norte,7,150,0.02
4454,2024-06-15,software house,Soporte Premium,Servicios,Norte,5,1200,0.05
4455,2024-08-14,DataSystems,Soporte Premium,Servicios,Sur,8,1200,0.09
4456,2023-02-05,DataSystems,Servidor Dedicado,Hardware,Sur,9,3500,0.01
4457,2024-11-22,TechSolutions Inc,Servidor Dedicado,Hardware,Este,6,3500,0.01
4458,2024-08-27,Global Corp,Soporte Premium,Servicios,Este,7,1200,0.02
4459,2024-02-17,TECHSOLUTIONS INC,Servidor Dedicado,Hardware,Este,10,3500,0.04
4460,2023-03-05,GLOBAL CORP,Pack Seguridad,Software,Oeste,3,800,0.01
4461,2024-08-19,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Oeste,6,150,0.04
4462,2023-06-01,TechSolutions Inc,Consultoría Hora,Servicios,Oeste,4,150,0.08
4463,2023-01-30,TECHSOLUTIONS INC,Servidor Dedicado,Hardware,Oeste,1,3500,0.03
4464,2024-08-07,CloudNet,Consultoría Hora,Servicios,Sur,10,150,0.09
4465,2023-03-15,datasystems,Consultoría Hora,Servicios,Norte,1,150,0.02
4466,2023-12-04,TECHSOLUTIONS INC,Soporte Premium,Servicios,Oeste,2,1200,0.0
4467,2024-11-22,Global Corp,Licencia Enterprise,Software,Central,4,5000,0.04
4468,2023-08-29,Global Corp,Pack Seguridad,Software,Sur,6,800,0.04
4469,2024-03-27,techsolutions inc,Licencia Enterprise,Software,Oeste,8,5000,0.04
4470,2023-12-16,CloudNet,Pack Seguridad,Software,Sur,5,800,0.05
4471,2023-06-14,CloudNet,Licencia Enterprise,Software,Sur,9,5000,0.05
4472,2024-10-26,global corp,Pack Seguridad,Software,Este,7,800,0.03
4473,2023-09-24,TECHSOLUTIONS INC,Soporte Premium,Servicios,Central,3,1200,0.04
4474,2024-01-22,global corp,Consultoría Hora,Servicios,Oeste,9,150,0.09
4475,2024-04-14,CloudNet,Servidor Dedicado,Hardware,Norte,10,3500,0.08
4476,2024-12-07,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Sur,1,150,0.04
4477,2024-09-05,DATASYSTEMS,Servidor Dedicado,Hardware,Sur,3,3500,0.09
4478,2023-07-15,DATASYSTEMS,Licencia Enterprise,Software,Sur,4,5000,0.01
4479,2023-01-01,CLOUDNET,Servidor Dedicado,Hardware,Norte,1,3500,0.07
4480,2023-01-05,TECHSOLUTIONS INC,Pack Seguridad,Software,Sur,6,800,0.08
4481,2024-09-13,DataSystems,Consultoría Hora,Servicios,Oeste,10,150,0.05
4482,2024-10-17,TECHSOLUTIONS INC,Licencia Enterprise,Software,Sur,6,5000,0.02
4483,2024-10-22,DATASYSTEMS,Licencia Enterprise,Software,Oeste,10,5000,0.08
4484,2024-08-10,software house,Pack Seguridad,Software,Oeste,1,800,0.09
4485,2024-10-13,CloudNet,Servidor Dedicado,Hardware,Central,9,3500,0.0
4486,2023-06-12,Global Corp,Soporte Premium,Servicios,Este,1,1200,0.03
4487,2024-04-28,SoftWare House,Licencia Enterprise,Software,Norte,9,5000,0.1
4488,2023-05-31,datasystems,Servidor Dedicado,Hardware,Oeste,1,3500,0.02
4489,2023-05-11,cloudnet,Soporte Premium,Servicios,Central,10,1200,0.08
4490,2024-08-24,techsolutions inc,Consultoría Hora,Servicios,Norte,3,150,0.09
4491,2023-11-29,Global Corp,Pack Seguridad,Software,Oeste,7,800,0.09
4492,2024-10-06,TECHSOLUTIONS INC,Soporte Premium,Servicios,Sur,2,1200,0.04
4493,2023-04-19,DataSystems,Consultoría Hora,Servicios,Norte,7,150,0.04
4494,2023-06-30,SoftWare House,Pack Seguridad,Software,Central,5,800,0.02
4495,2024-09-06,datasystems,Servidor Dedicado,Hardware,Oeste,9,3500,0.05
4496,2024-09-23,TechSolutions Inc,Pack Seguridad,Software,Central,8,800,0.09
4497,2023-01-09,CloudNet,Soporte Premium,Servicios,Sur,1,1200,0.04
4498,2024-08-05,SOFTWARE HOUSE,Pack Seguridad,Software,Sur,3,800,0.03
4499,2023-07-06,DATASYSTEMS,Pack Seguridad,Software,Central,2,800,0.01
4500,2023-09-28,TECHSOLUTIONS INC,Pack Seguridad,Software,Sur,2,800,0.01
4501,2024-03-27,GLOBAL CORP,Consultoría Hora,Servicios,Sur,9,150,0.07
4502,2024-04-24,CloudNet,Servidor Dedicado,Hardware,Este,5,3500,0.02
4503,2023-01-09,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Norte,4,150,0.09
4504,2024-07-28,TECHSOLUTIONS INC,Pack Seguridad,Software,Central,2,800,0.05
4505,2024-12-07,software house,Soporte Premium,Servicios,Norte,3,1200,0.09
4506,2024-11-17,SoftWare House,Licencia Enterprise,Software,Central,1,5000,0.09
4507,2023-11-02,SOFTWARE HOUSE,Pack Seguridad,Software,Central,9,800,0.01
4508,2023-03-12,TechSolutions Inc,Licencia Enterprise,Software,Central,3,5000,0.02
4509,2024-10-22,CLOUDNET,Consultoría Hora,Servicios,Oeste,10,150,0.03
4510,2023-03-14,CLOUDNET,Servidor Dedicado,Hardware,Este,5,3500,0.07
4511,2023-10-25,DataSystems,Consultoría Hora,Servicios,Este,7,150,0.03
4512,2024-09-27,DATASYSTEMS,Licencia Enterprise,Software,Oeste,7,5000,0.05
4513,2023-07-20,Global Corp,Pack Seguridad,Software,Central,4,800,0.02
4514,2024-05-28,TechSolutions Inc,Soporte Premium,Servicios,Norte,8,1200,0.03
4515,2024-03-28,CloudNet,Servidor Dedicado,Hardware,Sur,5,3500,0.06
4516,2024-03-03,GLOBAL CORP,Licencia Enterprise,Software,Este,2,5000,0.05
4517,2024-11-04,Global Corp,Pack Seguridad,Software,Sur,1,800,0.05
4518,2024-01-09,CloudNet,Soporte Premium,Servicios,Norte,9,1200,0.04
4519,2024-02-23,TechSolutions Inc,Servidor Dedicado,Hardware,Oeste,7,3500,0.09
4520,2024-04-30,TechSolutions Inc,Consultoría Hora,Servicios,Este,1,150,0.03
4521,2023-04-19,CLOUDNET,Consultoría Hora,Servicios,Sur,2,150,0.01
4522,2024-12-04,CloudNet,Soporte Premium,Servicios,Sur,3,1200,0.05
4523,2024-04-03,DataSystems,Licencia Enterprise,Software,Central,2,5000,0.04
4524,2024-12-22,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Este,8,3500,0.04
4525,2023-11-19,DataSystems,Consultoría Hora,Servicios,Central,4,150,0.01
4526,2024-01-08,CLOUDNET,Servidor Dedicado,Hardware,Central,8,3500,0.02
4527,2023-05-02,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Oeste,5,3500,0.06
4528,2023-09-11,SoftWare House,Pack Seguridad,Software,Norte,9,800,0.1
4529,2023-12-30,DataSystems,Licencia Enterprise,Software,Norte,5,5000,0.07
4530,2023-10-04,software house,Licencia Enterprise,Software,Norte,10,5000,0.04
4531,2023-01-14,DATASYSTEMS,Servidor Dedicado,Hardware,Sur,3,3500,0.08
4532,2024-11-02,TECHSOLUTIONS INC,Servidor Dedicado,Hardware,Norte,6,3500,0.06
4533,2023-03-17,GLOBAL CORP,Pack Seguridad,Software,Este,10,800,0.07
4534,2023-03-01,TechSolutions Inc,Licencia Enterprise,Software,Sur,7,5000,0.08
4535,2024-06-20,GLOBAL CORP,Pack Seguridad,Software,Oeste,5,800,0.06
4536,2023-01-10,DataSystems,Soporte Premium,Servicios,Este,9,1200,0.01
4537,2024-08-07,cloudnet,Soporte Premium,Servicios,Este,1,1200,0.01
4538,2023-05-08,DataSystems,Licencia Enterprise,Software,Este,3,5000,0.07
4539,2024-01-08,SoftWare House,Licencia Enterprise,Software,Central,1,5000,0.08
4540,2023-01-18,TECHSOLUTIONS INC,Licencia Enterprise,Software,Sur,3,5000,0.02
4541,2024-06-06,DATASYSTEMS,Pack Seguridad,Software,Este,6,800,0.03
4542,2024-12-27,GLOBAL CORP,Consultoría Hora,Servicios,Central,10,150,0.04
4543,2023-11-19,TechSolutions Inc,Servidor Dedicado,Hardware,Central,9,3500,0.07
4544,2024-10-27,datasystems,Soporte Premium,Servicios,Central,2,1200,0.02
4545,2024-06-07,techsolutions inc,Servidor Dedicado,Hardware,Este,9,3500,0.02
4546,2024-07-23,DataSystems,Pack Seguridad,Software,Norte,1,800,0.07
4547,2023-12-17,datasystems,Pack Seguridad,Software,Este,4,800,0.01
4548,2024-09-26,CloudNet,Servidor Dedicado,Hardware,Sur,7,3500,0.06
4549,2023-07-13,software house,Consultoría Hora,Servicios,Central,1,150,0.07
4550,2024-04-29,TechSolutions Inc,Licencia Enterprise,Software,Central,2,5000,0.08
4551,2024-12-09,Global Corp,Consultoría Hora,Servicios,Norte,1,150,0.04
4552,2024-09-28,DataSystems,Soporte Premium,Servicios,Oeste,3,1200,0.03
4553,2023-04-29,SoftWare House,Soporte Premium,Servicios,Oeste,5,1200,0.05
4554,2024-01-23,TECHSOLUTIONS INC,Pack Seguridad,Software,Sur,10,800,0.01
4555,2024-07-27,software house,Licencia Enterprise,Software,Sur,5,5000,0.0
4556,2023-09-14,CloudNet,Licencia Enterprise,Software,Este,5,5000,0.02
4557,2023-10-21,software house,Servidor Dedicado,Hardware,Sur,7,3500,0.05
4558,2024-12-16,GLOBAL CORP,Licencia Enterprise,Software,Este,10,5000,0.03
4559,2024-03-03,CloudNet,Soporte Premium,Servicios,Este,3,1200,0.0
4560,2024-07-02,CLOUDNET,Pack Seguridad,Software,Central,1,800,0.06
4561,2023-05-28,DataSystems,Pack Seguridad,Software,Este,2,800,0.06
4562,2024-03-03,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Este,4,150,0.04
4563,2024-05-21,CloudNet,Soporte Premium,Servicios,Este,6,1200,0.1
4564,2023-07-14,CloudNet,Licencia Enterprise,Software,Norte,6,5000,0.05
4565,2023-08-18,CLOUDNET,Soporte Premium,Servicios,Central,7,1200,0.06
4566,2023-12-29,CloudNet,Servidor Dedicado,Hardware,Oeste,10,3500,0.03
4567,2023-12-23,SoftWare House,Servidor Dedicado,Hardware,Central,6,3500,0.04
4568,2024-11-28,TechSolutions Inc,Consultoría Hora,Servicios,Norte,2,150,0.06
4569,2024-08-29,CloudNet,Servidor Dedicado,Hardware,Oeste,1,3500,0.07
4570,2024-10-03,CloudNet,Pack Seguridad,Software,Norte,6,800,0.01
4571,2023-04-22,CLOUDNET,Consultoría Hora,Servicios,Oeste,9,150,0.02
4572,2023-11-20,CloudNet,Soporte Premium,Servicios,Sur,6,1200,0.03
4573,2023-04-20,DATASYSTEMS,Servidor Dedicado,Hardware,Norte,1,3500,0.04
4574,2023-11-17,DataSystems,Licencia Enterprise,Software,Oeste,8,5000,0.04
4575,2023-05-18,DataSystems,Soporte Premium,Servicios,Este,9,1200,0.07
4576,2024-04-22,CLOUDNET,Servidor Dedicado,Hardware,Sur,7,3500,0.06
4577,2023-06-01,techsolutions inc,Pack Seguridad,Software,Central,5,800,0.06
4578,2023-05-26,Global Corp,Pack Seguridad,Software,Norte,7,800,0.02
4579,2024-05-08,DataSystems,Pack Seguridad,Software,Oeste,9,800,0.03
4580,2024-05-31,DataSystems,Pack Seguridad,Software,Sur,2,800,0.08
4581,2024-03-15,GLOBAL CORP,Servidor Dedicado,Hardware,Este,3,3500,0.07
4582,2024-07-11,CloudNet,Soporte Premium,Servicios,Sur,5,1200,0.05
4583,2024-10-30,TECHSOLUTIONS INC,Soporte Premium,Servicios,Este,3,1200,0.08
4584,2024-08-26,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Oeste,5,3500,0.1
4585,2024-01-05,TechSolutions Inc,Licencia Enterprise,Software,Central,9,5000,0.04
4586,2024-03-23,datasystems,Consultoría Hora,Servicios,Oeste,9,150,0.06
4587,2023-01-21,SoftWare House,Soporte Premium,Servicios,Central,3,1200,0.07
4588,2024-04-22,SOFTWARE HOUSE,Pack Seguridad,Software,Oeste,8,800,0.06
4589,2024-06-03,TECHSOLUTIONS INC,Soporte Premium,Servicios,Central,1,1200,0.08
4590,2024-12-26,cloudnet,Licencia Enterprise,Software,Norte,10,5000,0.01
4591,2024-11-13,SoftWare House,Servidor Dedicado,Hardware,Oeste,8,3500,0.03
4592,2023-08-27,DataSystems,Pack Seguridad,Software,Sur,5,800,0.03
4593,2024-01-08,cloudnet,Licencia Enterprise,Software,Este,9,5000,0.05
4594,2024-10-27,SoftWare House,Servidor Dedicado,Hardware,Norte,10,3500,0.05
4595,2024-03-26,CloudNet,Pack Seguridad,Software,Sur,7,800,0.04
4596,2024-12-23,CloudNet,Soporte Premium,Servicios,Central,3,1200,0.09
4597,2023-04-09,CLOUDNET,Licencia Enterprise,Software,Este,10,5000,0.06
4598,2024-12-19,Global Corp,Consultoría Hora,Servicios,Norte,8,150,0.09
4599,2024-04-30,Global Corp,Licencia Enterprise,Software,Sur,2,5000,0.03
4600,2024-05-12,DataSystems,Soporte Premium,Servicios,Oeste,6,1200,0.02
4601,2023-01-24,CloudNet,Soporte Premium,Servicios,Central,1,1200,0.09
4602,2024-07-22,GLOBAL CORP,Consultoría Hora,Servicios,Central,5,150,0.1
4603,2023-08-17,techsolutions inc,Consultoría Hora,Servicios,Oeste,1,150,0.08
4604,2024-06-23,GLOBAL CORP,Soporte Premium,Servicios,Central,4,1200,0.05
4605,2024-10-13,cloudnet,Pack Seguridad,Software,Este,10,800,0.05
4606,2024-08-16,techsolutions inc,Soporte Premium,Servicios,Norte,9,1200,0.07
4607,2024-03-24,techsolutions inc,Pack Seguridad,Software,Oeste,5,800,0.08
4608,2024-04-05,GLOBAL CORP,Licencia Enterprise,Software,Este,4,5000,0.04
4609,2023-05-30,DataSystems,Consultoría Hora,Servicios,Norte,6,150,0.1
4610,2023-03-25,Global Corp,Servidor Dedicado,Hardware,Norte,10,3500,0.09
4611,2024-05-22,CloudNet,Pack Seguridad,Software,Central,3,800,0.02
4612,2024-05-31,DataSystems,Servidor Dedicado,Hardware,Norte,3,3500,0.07
4613,2023-08-31,CloudNet,Pack Seguridad,Software,Este,9,800,0.06
4614,2024-09-26,SOFTWARE HOUSE,Pack Seguridad,Software,Norte,3,800,0.09
4615,2023-02-26,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Oeste,5,150,0.05
4616,2024-02-15,global corp,Licencia Enterprise,Software,Norte,6,5000,0.07
4617,2024-11-11,TechSolutions Inc,Pack Seguridad,Software,Norte,6,800,0.04
4618,2023-07-16,datasystems,Servidor Dedicado,Hardware,Este,7,3500,0.08
4619,2023-08-17,SoftWare House,Soporte Premium,Servicios,Oeste,10,1200,0.02
4620,2024-10-11,global corp,Licencia Enterprise,Software,Este,4,5000,0.08
4621,2023-05-27,DATASYSTEMS,Licencia Enterprise,Software,Este,3,5000,0.03
4622,2023-08-25,SoftWare House,Consultoría Hora,Servicios,Este,1,150,0.03
4623,2023-03-06,GLOBAL CORP,Licencia Enterprise,Software,Oeste,8,5000,0.03
4624,2023-06-12,software house,Licencia Enterprise,Software,Norte,8,5000,0.09
4625,2024-04-19,CloudNet,Licencia Enterprise,Software,Oeste,3,5000,0.06
4626,2023-05-14,DATASYSTEMS,Consultoría Hora,Servicios,Este,3,150,0.08
4627,2023-09-28,datasystems,Consultoría Hora,Servicios,Este,3,150,0.01
4628,2023-03-23,CloudNet,Pack Seguridad,Software,Este,7,800,0.01
4629,2023-08-05,CloudNet,Licencia Enterprise,Software,Norte,10,5000,0.04
4630,2024-06-28,GLOBAL CORP,Consultoría Hora,Servicios,Norte,10,150,0.05
4631,2024-09-05,techsolutions inc,Consultoría Hora,Servicios,Central,1,150,0.02
4632,2024-01-18,GLOBAL CORP,Pack Seguridad,Software,Central,7,800,0.02
4633,2024-10-07,Global Corp,Pack Seguridad,Software,Este,5,800,0.06
4634,2023-05-30,SoftWare House,Soporte Premium,Servicios,Oeste,6,1200,0.05
4635,2024-09-10,techsolutions inc,Consultoría Hora,Servicios,Sur,4,150,0.01
4636,2024-01-22,DATASYSTEMS,Servidor Dedicado,Hardware,Central,1,3500,0.02
4637,2023-12-27,SoftWare House,Licencia Enterprise,Software,Central,8,5000,0.01
4638,2023-06-03,cloudnet,Soporte Premium,Servicios,Oeste,1,1200,0.01
4639,2023-02-23,TECHSOLUTIONS INC,Licencia Enterprise,Software,Central,7,5000,0.02
4640,2023-12-18,DataSystems,Soporte Premium,Servicios,Oeste,7,1200,0.04
4641,2023-10-15,CloudNet,Servidor Dedicado,Hardware,Oeste,3,3500,0.07
4642,2024-10-17,TechSolutions Inc,Consultoría Hora,Servicios,Central,3,150,0.07
4643,2024-04-06,DATASYSTEMS,Servidor Dedicado,Hardware,Este,9,3500,0.01
4644,2023-03-09,TechSolutions Inc,Pack Seguridad,Software,Oeste,3,800,0.04
4645,2023-08-02,datasystems,Servidor Dedicado,Hardware,Oeste,2,3500,0.05
4646,2023-12-26,DataSystems,Licencia Enterprise,Software,Sur,2,5000,0.02
4647,2023-08-29,software house,Servidor Dedicado,Hardware,Este,5,3500,0.09
4648,2024-12-20,DATASYSTEMS,Licencia Enterprise,Software,Este,6,5000,0.08
4649,2023-06-08,Global Corp,Soporte Premium,Servicios,Este,6,1200,0.07
4650,2023-10-13,Global Corp,Pack Seguridad,Software,Central,7,800,0.01
4651,2024-04-25,DataSystems,Licencia Enterprise,Software,Central,10,5000,0.01
4652,2024-10-25,TechSolutions Inc,Soporte Premium,Servicios,Este,1,1200,0.03
4653,2023-05-15,Global Corp,Servidor Dedicado,Hardware,Oeste,4,3500,0.08
4654,2024-07-30,datasystems,Licencia Enterprise,Software,Oeste,2,5000,0.02
4655,2024-11-18,software house,Consultoría Hora,Servicios,Sur,2,150,0.03
4656,2023-09-23,software house,Consultoría Hora,Servicios,Central,7,150,0.03
4657,2024-02-22,SoftWare House,Consultoría Hora,Servicios,Este,9,150,0.05
4658,2023-07-13,datasystems,Licencia Enterprise,Software,Central,3,5000,0.01
4659,2024-08-04,Global Corp,Consultoría Hora,Servicios,Central,2,150,0.02
4660,2023-11-14,SoftWare House,Pack Seguridad,Software,Norte,9,800,0.1
4661,2023-12-26,SOFTWARE HOUSE,Consultoría Hora,Servicios,Sur,5,150,0.07
4662,2023-07-08,SOFTWARE HOUSE,Soporte Premium,Servicios,Norte,5,1200,0.05
4663,2023-11-22,DataSystems,Pack Seguridad,Software,Central,2,800,0.08
4664,2023-04-29,DataSystems,Servidor Dedicado,Hardware,Central,8,3500,0.09
4665,2024-01-26,Global Corp,Consultoría Hora,Servicios,Central,6,150,0.07
4666,2024-10-29,CLOUDNET,Servidor Dedicado,Hardware,Oeste,6,3500,0.0
4667,2024-05-02,SoftWare House,Servidor Dedicado,Hardware,Sur,3,3500,0.06
4668,2024-11-12,SoftWare House,Servidor Dedicado,Hardware,Central,4,3500,0.06
4669,2023-03-27,CLOUDNET,Consultoría Hora,Servicios,Este,3,150,0.05
4670,2024-12-31,datasystems,Licencia Enterprise,Software,Central,9,5000,0.05
4671,2024-05-13,TechSolutions Inc,Servidor Dedicado,Hardware,Este,8,3500,0.04
4672,2023-09-11,GLOBAL CORP,Consultoría Hora,Servicios,Norte,6,150,0.03
4673,2024-06-25,SoftWare House,Soporte Premium,Servicios,Este,8,1200,0.08
4674,2023-11-02,CLOUDNET,Licencia Enterprise,Software,Norte,5,5000,0.04
4675,2023-08-29,Global Corp,Consultoría Hora,Servicios,Norte,1,150,0.08
4676,2024-04-29,SoftWare House,Servidor Dedicado,Hardware,Este,1,3500,0.04
4677,2024-05-10,global corp,Licencia Enterprise,Software,Oeste,7,5000,0.0
4678,2023-07-17,Global Corp,Servidor Dedicado,Hardware,Norte,3,3500,0.07
4679,2024-08-01,techsolutions inc,Pack Seguridad,Software,Central,7,800,0.02
4680,2023-12-11,cloudnet,Licencia Enterprise,Software,Central,10,5000,0.1
4681,2023-10-18,DataSystems,Servidor Dedicado,Hardware,Norte,1,3500,0.07
4682,2024-01-09,Global Corp,Pack Seguridad,Software,Central,10,800,0.09
